entid,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum
991242180,,,,0,63,2,10.0,156.0,0.0,,,,,,0,,0
810340507,,,,0,65,3,5.0,156.0,0.0,,,,0.0,,0,2.0,0
501989563,,,,0,5,5,50.0,156.0,50.0,0.0,0.0,,0.0,,0,,0
537509721,,,,0,5,11,10.0,156.0,10.0,0.0,0.0,,0.0,,0,,0
669554763,,,,0,5,2,100.0,156.0,100.0,0.0,0.0,,0.0,,0,1.0,0
607213067,,,0.0,0,93,0,10.0,156.0,0.0,,,,,,0,,0
494468723,,,,0,5,9,22.0,156.0,22.0,,,,0.0,,0,,0
324818893,,,,0,65,8,50.0,156.0,,,,,,,0,,0
1205804872,,,,0,5,5,10.0,156.0,10.0,,,,,,0,,0
439474029,,,,0,5,12,200.0,156.0,200.0,,,,,,0,,0
637301214,,,,0,65,5,20.0,156.0,,,,,,,0,,0
809273387,,,,0,5,2,1000.0,156.0,1000.0,,,,,,0,,0
1009587580,,,,0,5,11,200.0,156.0,200.0,,,,,,0,,0
1131833,,,,0,5,12,100.0,156.0,100.0,,,,,,0,,0
224754756,,,,0,5,12,10.0,156.0,10.0,,,,,,0,,0
276392221,,,,1,7,12,3180.0,156.0,2008.0,,,,,,0,,0
732668281,,,,0,5,11,108.0,156.0,0.0,,,,,,0,,0
945726753,,,6.25,0,93,0,82.0,156.0,,,,,,,0,,0
744273593,,,,0,5,5,100.0,156.0,0.0,,,,,,0,,0
116573635,,,,0,8,17,534.0,156.0,50.0,,,,,,0,,0
770118195,,,,0,5,12,500.0,156.0,500.0,,,,,,0,,0
581905153,,,,0,7,8,500.0,156.0,,,,,,,0,,0
1116572001,,,,0,7,5,200.0,156.0,0.0,,,,,,0,,0
191240530,,,,0,11,5,300.0,156.0,300.0,,,,,,0,,0
157545813,,,,0,5,5,500.0,156.0,0.0,,,,,,0,,0
1089644305,,,,0,49,5,18.0,156.0,18.0,,,,,,0,,0
661484504,,,,0,46,2,40.6,156.0,0.0,,,,,,0,,0
1170823739,,,,0,27,4,,,0.0,,,,,,1,,0
146105234,,,,0,5,11,120.0,156.0,0.0,,,,,,1,,0
641421361,,,,0,32,3,,156.0,0.0,,,,,,0,,0
535682084,,,,0,5,9,3.0,156.0,3.0,,,,,,0,1.0,0
501123552,,,10.0,0,93,0,680.0,156.0,680.0,,,,,,0,,0
971366613,,,,0,30,5,,,,,,,,,0,,0
248782102,,,,0,5,8,1000.0,156.0,,,,,,,0,,0
472765231,,,,0,63,2,57.5,156.0,0.0,,,,,,0,,0
235368607,,,,0,5,17,1000.0,156.0,10.0,,,,,,0,,0
1097494508,,,,0,46,2,24.0,156.0,0.0,,,,,,0,,0
553181905,,,,0,5,11,1000.0,156.0,1000.0,,,,,,0,,0
1209470906,,,,0,5,14,420.0,156.0,150.0,,,,,,0,,0
290511742,,,,0,7,2,500.0,156.0,500.0,,,,,,0,,0
96111140,,,,0,5,11,10.0,156.0,10.0,,,,,,1,,0
243165,,,,0,0,9,60000.0,156.0,60000.0,,,,,,0,,0
232187018,,,,0,7,11,10.0,156.0,10.0,1.0,0.0,1,,,0,,0
993788257,,,,0,5,11,5.0,156.0,5.0,,,,,,0,,0
391384502,,,,0,5,2,20.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
2767783,,,,0,7,5,20.0,156.0,0.0,,,,,,0,,0
40870660,,,,0,5,2,50.0,156.0,50.0,1.0,0.0,1,,,0,1.0,0
814820539,,,,0,0,5,10000.0,156.0,0.0,0.0,0.0,1,0.0,,0,1.0,0
1104563783,,,,0,5,2,2000.0,156.0,1500.0,,,,,,0,,0
1182074969,,,,0,7,2,100.0,156.0,0.0,,,,,,0,,0
1092783118,,,,0,86,11,300.0,344.0,0.0,,,,,,0,6.0,0
606089945,,,,0,5,5,100.0,156.0,0.0,,,,,,0,,0
348794911,,,,0,7,5,1000.0,156.0,1000.0,1.0,0.0,1,,,0,,0
380895347,,,,0,65,7,4.0,156.0,0.0,0.0,0.0,1,0.0,,0,6.0,0
752569749,,,,0,5,2,30.0,156.0,30.0,1.0,0.0,1,,,0,1.0,0
1077232962,,,,0,5,10,300.0,156.0,300.0,0.0,0.0,1,0.0,,0,,0
1142430152,,,0.0,0,93,0,40.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
581505888,,,,0,7,8,10.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
794150581,,,,0,62,9,801.0,156.0,0.0,,,,,,0,,0
453171521,,,,0,0,11,1000.0,156.0,0.0,,,,,,0,5.0,0
1219183525,,,,0,72,2,200.0,156.0,200.0,,,,,,0,3.0,0
324972341,,,,0,5,0,200.0,156.0,200.0,0.0,0.0,1,0.0,,0,1.0,0
474347568,,,,0,8,5,100.0,156.0,0.0,,,,,,0,1.0,0
1193498753,,,,0,28,11,,156.0,0.0,0.0,0.0,1,0.0,,0,1.0,0
128629107,,,,0,5,5,30.0,156.0,30.0,1.0,0.0,1,,,0,1.0,0
696299929,,,,0,65,2,5.0,156.0,0.0,0.0,0.0,1,0.0,,0,3.0,0
36741548,,,,0,7,11,10.0,156.0,10.0,,,,,,0,,0
691980281,,,,0,5,5,1000.0,156.0,500.0,,,,,,0,,0
1008158207,,,,0,22,6,0.0,156.0,0.0,,,,,,0,,0
180574157,,,,0,65,2,10.0,156.0,0.0,1.0,0.0,1,,,0,,0
650137286,,,,0,72,5,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
858642290,,,,0,81,8,0.0,,0.0,,,,,,0,,0
340223657,,,,0,5,11,30.0,156.0,30.0,0.0,0.0,1,0.0,,0,,0
870499969,,,,0,7,5,300.0,156.0,10.0,,,,,,0,,0
332629236,,,,0,5,11,200.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
214039235,,,,0,8,10,1000.0,156.0,0.0,,,,,,0,,0
848214706,,,,0,5,11,5001.0,156.0,101.0,,,,,,0,,0
1167847192,,,,0,7,5,200.0,156.0,0.0,,,,,,0,2.0,0
1065211704,,,,0,5,5,500.0,156.0,500.0,,,,,,0,1.0,0
51682819,,,,0,65,2,3.8,156.0,0.0,1.0,0.0,1,,,0,2.0,0
71263442,,,,0,5,11,380.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
566600099,,,,0,3,2,8299.15,156.0,8299.15,,,,,,0,,0
134719296,,,,0,27,6,0.0,156.0,0.0,,,,,,0,1.0,0
878552503,,,,0,5,4,10.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
1146085123,,,,0,5,1,500.0,156.0,500.0,0.0,0.0,1,0.0,,0,,0
1164815813,,,,0,5,11,100.0,156.0,100.0,1.0,0.0,1,,,0,,0
419254110,,,,1,5,5,1960.78,156.0,500.0,,,,,,0,,0
1131533469,,,,0,7,5,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,2.0,0
1074040658,,,,0,72,11,500.0,156.0,0.0,,,,,,0,2.0,0
424026777,,,,1,0,5,6121.7002,156.0,3400.0,,,,,,0,,0
326719827,,,,1,86,2,58000.0,344.0,18000.0,,,,,,0,7.0,0
1027017992,,,,0,32,10,0.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
134175466,,,,0,7,8,50.0,156.0,0.0,,,,,,0,,0
236880825,,,,0,43,9,,156.0,0.0,1.0,0.0,1,,,0,2.0,0
334420967,,,,0,5,5,1001.0,156.0,100.0,1.0,0.0,1,,,0,8.0,0
133175595,,,,0,0,2,50.0,156.0,50.0,,,,,,0,2.0,0
1127099895,,,,0,32,11,,156.0,0.0,1.0,0.0,1,,,0,,0
912064247,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0
431597418,,,,0,0,5,100.0,156.0,0.0,,,,,,0,,0
158158746,,,,0,5,2,1000.0,156.0,0.0,,,,,,0,,0
1074236300,,,,0,5,2,10.0,156.0,10.0,1.0,0.0,1,,,0,1.0,0
809102913,,,,1,52,6,10.0,156.0,0.0,,,,,,0,,0
70458535,,,,1,5,5,50.0,156.0,50.0,1.0,0.0,1,,,0,,0
719051260,,,,0,27,5,0.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
799326058,,,,0,65,2,3.0,156.0,0.0,,,,,,0,,0
373348831,,,,0,0,11,3.0,156.0,0.0,,,,,,0,,0
279099435,,,,0,7,5,500.0,156.0,500.0,,,,,,1,,0
1002763026,,,,0,0,2,50.0,156.0,50.0,,,,,,0,1.0,0
1084899872,,,,0,5,17,50.0,156.0,50.0,1.0,0.0,1,,,0,,0
425653504,,,,0,72,5,1000.0,156.0,0.0,,,,,,0,,0
804550396,,,,0,22,14,0.0,,0.0,0.0,0.0,1,0.0,,0,2.0,0
632244749,,,,0,5,2,200.0,156.0,50.0,0.0,0.0,1,0.0,,0,,0
1037299255,,,,0,5,7,50.0,156.0,50.0,,,,,,0,,0
387563843,,,,0,0,10,50.0,156.0,50.0,0.0,0.0,1,0.0,,0,,0
1016374940,,,,0,5,11,3.0,156.0,3.0,1.0,0.0,1,0.0,,0,,0
54281582,,,,0,81,7,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,1.0,0
1099439666,,,,0,49,5,3.0,156.0,3.0,,,,,,0,,0
747460346,,,,0,3,12,375.0,156.0,0.0,,,,,,0,,0
679361368,,,,0,5,5,300.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0
790307959,,,,0,5,5,50.0,156.0,0.0,,,,,,0,,0
676555745,,,,0,5,5,1000.0,156.0,200.0,,,,,,0,,0
762928999,,,,0,7,17,100.0,156.0,0.0,,,,,,0,,0
591231218,,,,0,7,12,100.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0
212997759,,,,0,5,12,30.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0
91286955,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
335195123,,,,0,7,5,50.0,156.0,50.0,1.0,0.0,1,0.0,,0,,0
41410728,,,,0,5,12,50.0,156.0,50.0,1.0,0.0,1,0.0,,0,,0
1170821300,,,,0,5,5,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0
917397234,,,,0,7,5,300.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
396267526,,,,0,7,12,300.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0
381742120,,,,0,7,2,50.0,156.0,50.0,,,,,,0,,0
1084995643,,,,0,7,2,50.0,156.0,50.0,,,,,,0,,0
242867426,,,,0,5,5,50.0,156.0,50.0,0.0,0.0,1,0.0,,0,,0
898474260,,,,0,5,12,100.0,156.0,100.0,,,,,,0,,0
503429459,,,,0,27,11,0.0,,0.0,0.0,0.0,1,0.0,,0,,0
123162283,,,,0,0,5,100.0,156.0,100.0,,,,,,0,1.0,0
640110889,,,,0,65,2,150.0,156.0,0.0,0.0,0.0,1,0.0,,0,1.0,0
136558843,,,,0,27,5,0.0,156.0,0.0,,,,,,0,,0
690226027,,,,0,65,14,5.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0
138127594,,,,0,7,2,100.0,156.0,0.0,,,,,,0,1.0,0
827562538,,,,0,5,5,50.0,156.0,50.0,1.0,0.0,1,0.0,,0,,0
755613799,,,,0,65,2,5.0,156.0,5.0,1.0,0.0,1,0.0,,0,,0
378464684,,,,0,27,10,,156.0,0.0,,,,,,0,,0
368166004,,,,0,7,10,500.0,156.0,0.0,,,,,,0,,0
92929819,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
830155228,,,,0,27,5,,156.0,0.0,1.0,0.0,1,,,1,,0
790049957,,,,0,7,5,50.0,156.0,50.0,1.0,0.0,1,0.0,,0,,0
61464181,,,,0,5,11,10.0,156.0,0.0,,,,,,0,,0
113836531,,,,0,5,6,50.0,156.0,50.0,,,,,,0,,0
485686858,,,,1,5,5,200.0,156.0,200.0,,,,,,0,,0
433356260,,,,0,5,5,100.0,156.0,0.0,,,,,,1,,0
1148422298,,,,0,7,12,10.0,156.0,10.0,,,,,,0,,0
106755206,,,,0,7,5,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,2.0,0
113330526,,,,0,5,8,300.0,156.0,0.0,1.0,0.0,1,,,0,,0
1199980440,,,,1,72,5,3.0,156.0,3.0,,,,,,0,,0
688083508,,,,0,7,11,10.0,156.0,10.0,,,,,,0,,0
1086036423,,,,0,5,4,4200.0,156.0,600.0,,,,,,0,2.0,0
55076129,,,,0,5,11,1000.0,156.0,0.0,,,,,,1,,0
1226886622,,,,0,86,9,200.0,840.0,0.0,,,,,,0,2.0,0
882884473,,,,0,11,5,108.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
589907050,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
818851988,,,,0,0,5,100.0,156.0,0.0,,,,,,0,,0
163124529,,,,0,72,2,50.0,156.0,0.0,,,,,,0,2.0,0
611526552,,,,0,0,5,200.0,156.0,0.0,,,,,,0,,0
383845402,,,,0,7,5,1500.0,156.0,10.0,,,,,,0,,0
590734540,,,,0,0,2,50.0,156.0,50.0,,,,,,0,1.0,0
569439915,,,,0,72,5,50.0,156.0,50.0,,,,,,0,,0
161379761,,,,0,11,5,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
1135053430,,,,0,5,12,6.0,156.0,6.0,1.0,0.0,1,0.0,,0,,0
252518389,,,,0,11,5,10.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
727739483,,,,0,0,5,10.0,156.0,0.0,,,,,,0,,0
677588828,,,,0,0,5,50.0,156.0,0.0,,,,,,0,,0
161179732,,,,0,72,14,100.0,156.0,0.0,,,,,,0,,0
526645376,,,,0,5,5,20.0,156.0,20.0,,,,,,0,,0
873035916,,,,0,0,11,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,3.0,0
830315263,,,,0,27,4,,156.0,0.0,1.0,0.0,1,,,1,,0
143154289,,,,0,5,5,10.0,156.0,10.0,0.0,0.0,1,0.0,,1,,0
1116990859,,,,0,0,5,100.0,156.0,0.0,,,,,,0,,0
886230972,,,,0,2,14,101.0,156.0,101.0,1.0,0.0,1,0.0,,0,1.0,0
885903287,,,,0,16,8,2000.0,156.0,0.0,,,,,,0,7.0,0
359860980,,,,1,5,5,1000.0,156.0,500.0,1.0,0.0,1,,,0,,0
316047105,,,,0,46,3,1228.0,156.0,1228.0,,,,,,0,1.0,0
1104063098,,,,0,7,5,5.0,156.0,5.0,1.0,0.0,1,,,0,,0
1017014251,,,,0,72,7,200.0,156.0,0.0,,,,,,0,2.0,0
362629829,,,,1,5,5,160.0,156.0,160.0,,,,,,0,,0
730492514,,,,0,7,5,200.0,156.0,0.0,,,,,,0,2.0,0
803076510,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
333658867,,,,0,5,2,50.0,156.0,50.0,1.0,0.0,1,,,0,1.0,0
274126134,,,,0,98,5,800.0,344.0,200.0,,,,,,0,2.0,0
1099008425,,,,0,5,5,600.0,156.0,600.0,,,,,,0,,0
653322980,,,,0,7,5,50.0,156.0,0.0,,,,,,0,,0
1030391762,,,,0,51,9,0.0,156.0,0.0,,,,,,0,1.0,0
26159947,,,,0,11,9,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
1006300521,,,,0,5,2,500.0,156.0,10.0,,,,,,0,,0
1082812466,,,,0,5,0,2000.0,156.0,200.0,0.0,0.0,1,0.0,,0,,0
856862484,,,,0,41,9,8.0,156.0,0.0,0.0,0.0,1,0.0,,0,6.0,0
480703120,,,,0,37,5,,156.0,0.0,1.0,0.0,1,0.0,,0,,0
144754142,,,,0,0,14,210.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
1140424250,,,,0,7,5,800.0,156.0,50.0,,,,,,0,1.0,0
662316493,,,,0,5,2,100.0,156.0,100.0,1.0,0.0,1,,,0,,0
906699897,,,,0,5,5,1000.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0
935895460,,,,0,5,2,200.0,156.0,5.0,,,,,,0,,0
701697404,,,,0,65,2,50.0,156.0,0.0,,,,,,0,2.0,0
538898887,,,,0,5,2,1000.0,156.0,0.0,,,,,,0,,0
167388467,,,,0,0,11,100.0,156.0,0.0,,,,,,0,,0
32052142,,,,1,7,5,100.0,156.0,100.0,,,,,,0,,0
159087101,,,,0,25,8,,156.0,0.0,0.0,0.0,1,0.0,,0,,0
887340189,,,,0,5,2,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
1059796555,,,,0,5,10,50.0,156.0,50.0,,,,,,0,,0
1184704539,,,,0,0,14,50.0,156.0,50.0,,,,,,0,,0
412987664,,,,0,85,12,500.0,156.0,0.0,,,,,,0,,0
225147557,,,,1,72,11,100.0,156.0,100.0,,,,,,0,,0
403882252,,,,0,5,5,30.0,156.0,30.0,,,,,,0,,0
921712686,,,,0,5,5,200.0,156.0,200.0,,,,,,0,,0
145669153,,,,0,5,14,10.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0
1056104267,,,,0,43,9,30.0,156.0,0.0,,,,,,0,5.0,0
73643264,,,,0,7,5,100.0,156.0,50.0,,,,,,0,,0
1074061048,,,,1,5,7,900.0,156.0,600.0,,,,,,0,3.0,0
436888913,,,,0,7,2,10.0,156.0,10.0,,,,,,0,,0
567925836,,,,0,7,14,100.0,156.0,0.0,,,,,,0,1.0,0
290921603,,,,0,7,5,200.0,156.0,200.0,,,,,,0,1.0,0
1032194813,,,,1,11,5,6333.8,156.0,50.0,,,,,,0,2.0,0
226901265,,,,1,86,2,2000.0,344.0,2000.0,,,,,,0,,0
684025094,,,,0,9,2,1000.0,156.0,1000.0,,,,,,0,,0
460665239,,,,0,5,1,100.0,156.0,0.0,,,,,,0,,0
361855012,,,,0,27,14,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,1.0,0
620163806,,,,0,5,11,150.0,156.0,150.0,,,,,,0,2.0,0
457661666,,,,0,5,5,50.0,156.0,0.0,,,,,,0,,0
889021404,,,,0,5,2,168.0,156.0,168.0,0.0,0.0,1,0.0,,0,2.0,0
287721166,,,,0,72,14,2000.0,156.0,0.0,,,,,,0,,0
1039230602,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
272482765,,,,0,5,5,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
847821512,,,,0,5,5,10.0,156.0,10.0,0.0,0.0,1,0.0,,0,,0
630153635,,,,0,7,13,100.0,156.0,0.0,1.0,0.0,1,,,0,,0
382011199,,,,1,83,10,4200.0,840.0,4200.0,,,,,,0,1.0,0
724452030,,,,0,27,3,,156.0,0.0,1.0,0.0,1,,,1,,0
362609371,,,,0,7,8,100.0,156.0,0.0,,,,,,0,,0
912867997,,,,0,7,10,2000.0,156.0,0.0,,,,,,0,,0
991078809,,,,0,72,5,100.0,156.0,0.0,,,,,,0,,0
927211389,,,,0,72,5,50.0,156.0,50.0,,,,,,0,,0
990347830,,,,0,11,5,10.0,156.0,10.0,0.0,0.0,1,0.0,,0,,0
468226810,,,,0,11,5,500.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
607016132,,,,0,65,7,8.0,156.0,0.0,1.0,0.0,1,,,0,1.0,0
414730837,,,,0,5,5,10.0,156.0,10.0,,,,,,0,,0
38086839,,,,0,81,7,,156.0,0.0,,,,,,1,6.0,0
942000839,,,,0,92,5,,,0.0,1.0,0.0,1,,,0,2.0,0
463918370,,,,0,7,5,200.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
780102453,,,,0,7,5,50.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
552525326,,,,0,5,11,1000.0,156.0,0.0,,,,,,0,,0
636700424,,,,0,0,5,10.0,156.0,10.0,,,,,,0,,0
528260670,,,,0,72,5,500.0,156.0,0.0,,,,,,0,,0
538525337,,,,0,7,0,200.0,156.0,50.0,,,,,,0,2.0,0
377846504,,,,0,5,5,30.0,156.0,30.0,,,,,,0,,0
653469865,,,,0,7,17,100.0,156.0,0.0,,,,,,0,3.0,0
1063866717,,,,0,86,5,50.0,156.0,50.0,,,,,,0,,0
855724058,,,,0,7,5,1000.0,156.0,0.0,,,,,,0,1.0,0
500878700,,,,0,72,17,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
1099163323,,,,0,7,5,50.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
881548882,,,,0,72,2,100.0,156.0,0.0,,,,,,0,1.0,0
574002370,,,,0,11,4,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
1146862499,,,,0,7,5,200.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
155013668,,,,0,5,2,50.0,156.0,50.0,,,,,,0,1.0,0
1101790053,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
856995987,,,,1,7,5,600.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
809797407,,,,0,5,2,200.0,156.0,200.0,,,,,,0,1.0,0
276650889,,,,0,5,4,500.0,156.0,0.0,,,,,,0,,0
484783175,,,,0,65,15,50.0,156.0,0.0,,,,0.0,,0,1.0,0
80703996,,,,0,5,5,100.0,156.0,100.0,,,,,,0,3.0,0
226496467,,,,0,65,5,10.0,156.0,0.0,,,,0.0,,0,1.0,0
876040916,,,,0,65,5,3.0,156.0,0.0,,,,0.0,,0,1.0,0
309115288,,,0.0,0,94,0,36.0,156.0,0.0,,,,,,0,,0
940335302,,,,0,7,5,600.0,156.0,3.0,,,,,,0,,0
53485795,,,,0,65,0,10.0,156.0,0.0,,,,0.0,,0,,0
875130972,,,,0,7,11,280.0,156.0,0.0,,,,,,0,,0
930564465,,,,0,7,8,100.0,156.0,0.0,,,,0.0,,0,,0
434079356,,,,0,5,12,200.0,156.0,0.0,,,,0.0,,0,,0
1189266752,,,,1,8,5,3000.0,156.0,3000.0,,,,,,0,,0
130477767,,,,0,7,5,50.0,156.0,0.0,,,,,,0,,0
1227739246,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
127671566,,,,0,65,0,10.0,156.0,0.0,,,,,,0,,0
508315671,,,,0,5,12,200.0,156.0,50.0,,,,0.0,,0,,0
442230336,,,,0,31,5,0.0,,0.0,,,,0.0,,0,5.0,0
173537668,,,,0,5,5,51.0,156.0,51.0,0.0,0.0,,0.0,,0,1.0,0
656666928,,,,0,27,2,0.0,,0.0,,,,0.0,,0,1.0,0
109000061,,,,0,41,9,0.0,,0.0,,,,,,0,1.0,0
807758604,,,,0,65,0,10.0,156.0,10.0,,,,0.0,,0,,0
1081069278,,,0.0,0,93,0,200.0,156.0,0.0,,,,0.0,,0,,0
695620268,,,,0,46,5,145.0,156.0,0.0,,,,,,0,,0
791012688,,,,0,5,2,60.0,156.0,60.0,2.0,0.0,,0.0,,0,,0
914178318,,,,0,5,11,3.0,156.0,3.0,,,,,,0,,0
44049764,,,,0,5,4,30.0,156.0,30.0,,,,0.0,,0,,0
1069120381,,,,0,56,14,68.0,156.0,0.0,,,,0.0,,0,1.0,0
901419980,,,,0,1,6,414.0,156.0,414.0,,,,,,0,2.0,0
939813095,,,,0,65,5,1.5,156.0,0.0,,,,0.0,,0,1.0,0
1220181559,,,,0,5,2,3.0,156.0,3.0,,,,,,0,2.0,0
12194856,,,,0,65,0,20.0,156.0,0.0,,,,0.0,,0,,0
150804109,,,,0,65,0,15.0,156.0,0.0,0.0,,,0.0,,0,,0
243845370,,,,0,65,0,15.0,156.0,0.0,0.0,,,0.0,,0,,0
5601451,,,0.052,0,93,0,100.0,156.0,0.0,,,,,,0,,0
786859733,,,,0,65,11,10.0,156.0,,,,,,,0,,0
1178474751,,,,1,0,1,50.0,156.0,50.0,,,,,,0,1.0,0
993791056,,,,0,65,5,10.0,156.0,,,,,,,0,,0
69594469,,,,0,7,0,100.0,156.0,0.0,,,,,,0,,0
1099352182,,,,0,7,4,100.0,156.0,0.0,,,,,,0,,0
1180955020,,,,0,7,11,200.0,156.0,0.0,,,,,,0,,0
27959870,,,,0,72,8,500.0,156.0,30.0,,,,,,0,,0
765198885,,,,0,5,8,500.0,156.0,0.0,,,,,,0,,0
984565633,,,,0,65,0,10.0,156.0,,,,,,,0,,0
1079919373,,,,0,46,0,5.0,156.0,,,,,,,0,,0
893496146,,,,0,65,7,10.0,156.0,,,,,,,0,1.0,0
211671248,,,,0,27,11,0.0,156.0,0.0,,,,,,0,,0
107591273,,,,0,5,8,50.0,156.0,0.0,,,,,,0,,0
416716155,,,,1,65,5,12.98,156.0,0.0,,,,,,0,,0
835635503,,,,0,5,4,4000.0,156.0,2000.0,,,,,,0,,0
698373009,,,,0,65,5,10.0,156.0,,,,,,,0,,0
1212906635,,,,0,28,5,0.0,156.0,0.0,0.0,,,0.0,,0,1.0,0
441403783,,,,0,5,5,50.0,156.0,0.0,0.0,,,0.0,,0,,0
617482582,,,,0,65,5,10.0,156.0,,,,,,,0,,0
1163513573,,,,0,65,5,10.0,156.0,,,,,,,0,,0
50623972,,,,0,65,0,13.4,156.0,,,,,,,0,,0
940172106,,,,0,7,12,100.0,156.0,0.0,,,,,,0,,0
254255976,,,,0,5,5,70.0,156.0,70.0,,,,,,0,1.0,0
885221811,,,,0,5,2,100.0,156.0,100.0,0.0,,,0.0,,0,,0
34170845,,,,1,5,8,500.0,156.0,0.0,0.0,,,0.0,,0,,0
1019972426,,,,0,65,0,12.9,156.0,0.0,,,,,,0,,0
838630189,,,,0,72,8,10.0,156.0,10.0,,,,,,0,,0
1092452475,,,,0,0,5,50.0,156.0,50.0,,,,,,0,,0
307660534,,,,0,5,12,13.2,156.0,13.2,,,,,,0,,0
1222706126,,,,0,7,14,13.7,156.0,0.0,0.0,,,0.0,,0,,0
46118161,,,,0,5,8,5.0,156.0,5.0,0.0,,,0.0,,0,,0
38419352,,,,1,5,17,300.0,156.0,100.0,,,,,,0,,0
700248806,,,,1,65,5,15.0,156.0,0.0,0.0,,,0.0,,0,,0
332910652,,,,0,7,11,500.0,156.0,0.0,,,,,,0,,0
445768797,,,,0,42,5,0.0,156.0,0.0,,,,,,0,2.0,0
968277892,,,,0,5,8,100.0,156.0,100.0,,,,,,0,1.0,0
473494994,,,,0,5,5,200.0,156.0,200.0,,,,,,0,,0
564117137,,,,0,81,2,0.0,156.0,0.0,,,,,,0,,0
131000693,,,,0,5,5,3000.0,156.0,50.0,,,,,,0,,0
1019764778,,,,0,65,5,10.0,156.0,,,,,,,0,,0
817168194,,,,0,5,5,20.0,156.0,20.0,,,,,,0,,0
279284306,,,,0,5,5,1500.0,156.0,50.0,,,,,,0,,0
131863077,,,,0,31,14,200.0,156.0,,,,,,,0,1.0,0
560452849,,,0.0,0,93,0,500.0,156.0,,,,,,,0,,0
641696825,,,,0,5,11,20.0,156.0,20.0,,,,,,0,,0
1061691812,,,,0,5,5,100.0,156.0,0.0,,,,,,0,,0
406807070,,,,0,30,5,,,,,,,,,0,4.0,0
1110061441,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
394521948,,,,0,11,5,1000.0,156.0,100.0,,,,,,0,,0
920219147,,,,0,5,5,200.0,156.0,,,,,,,0,,0
957243709,,,,0,5,11,30.0,156.0,30.0,,,,,,0,,0
872315468,,,,0,5,8,1000.0,156.0,100.0,,,,,,0,,0
291047299,,,,0,5,4,50.0,156.0,50.0,,,,,,0,,0
354234447,,,,0,5,11,10.0,156.0,10.0,,,,,,0,,0
844295511,,,,0,5,12,500.0,156.0,,,,,,,0,,0
55491638,,,,1,7,8,500.0,156.0,,,,,,,0,,0
754187334,,,,0,5,10,1000.0,156.0,1000.0,,,,,,0,,0
851148115,,,,0,5,8,50.0,156.0,50.0,,,,,,0,,0
848455265,,,,0,5,5,500.0,156.0,100.0,,,,,,0,,0
647578655,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
1047923746,,,,0,27,5,,,,,,,,,0,,0
