entid,ALTDATE,ALTTIME
485154649,2007-03-13,
485154649,2006-01-26,
485154649,2007-02-13,
485154649,2011-05-21,
485154649,2012-02-29,
485154649,2007-12-08,
485154649,2012-03-25,
485154649,2019-12-21,
485154649,2019-03-25,
1090847978,2015-10-29,
1090847978,2000-10-18,6.0
1090847978,1999-10-28,5.0
1090847978,2014-12-22,1.0
1090847978,2005-07-29,2.0
1090847978,2004-12-23,7.0
1090847978,1997-03-25,3.0
1090847978,1995-01-01,2.0
1090847978,2005-10-29,8.0
1090847978,1993-11-08,1.0
1090847978,2014-01-22,
1090847978,2019-08-23,
1080539525,2015-03-28,1.0
1080539525,2014-08-25,
1080539525,2016-03-11,
1080539525,2014-02-14,
1080539525,2016-12-11,1.0
253310567,2015-07-08,
253310567,2007-10-20,3.0
253310567,2014-12-09,
253310567,2005-06-15,1.0
253310567,2011-10-14,5.0
253310567,2005-11-15,2.0
253310567,2017-04-18,
122404006,2016-09-13,
122404006,2007-12-24,
122404006,2004-06-13,
122404006,2016-11-13,
122404006,2016-07-13,
122404006,2017-06-22,
122404006,2004-08-13,1.0
122404006,2004-12-13,1.0
122404006,2004-04-13,1.0
122404006,2004-11-13,1.0
122404006,2004-02-13,1.0
122404006,2004-03-13,1.0
122404006,2005-01-26,2.0
122404006,2005-10-26,2.0
122404006,2005-09-26,2.0
122404006,2005-02-26,2.0
122404006,2007-07-24,3.0
122404006,2009-08-08,5.0
122404006,2009-08-08,5.0
122404006,2014-03-28,6.0
122404006,2014-01-28,6.0
122404006,2014-05-28,6.0
122404006,2016-01-13,7.0
122404006,2016-03-13,7.0
122404006,2016-11-13,7.0
122404006,2016-02-13,7.0
122404006,2004-10-13,1.0
122404006,2005-01-26,
122404006,2014-11-28,
122404006,2004-06-13,
122404006,2005-11-26,
122404006,2014-09-28,
122404006,2019-06-18,
122404006,2007-10-24,
122404006,2016-02-13,
122404006,2005-01-26,
122404006,2019-01-18,
122404006,2004-04-13,
122404006,2005-07-26,
122404006,2019-06-18,
122404006,2005-02-26,
122404006,2019-01-18,
122404006,2004-07-13,
122404006,2004-07-13,
122404006,2005-04-26,
1139378624,2015-04-28,
1139378624,2015-03-28,1.0
1139378624,2015-06-28,1.0
1139378624,2015-05-28,2.0
1139378624,2015-05-28,
1139378624,2019-09-04,
1139378624,2015-09-28,
1139378624,2019-07-04,
1139378624,2019-03-04,
1139378624,2020-08-13,
1139378624,2020-01-13,
1139378624,2020-08-13,
78281172,2014-08-14,
78281172,2014-10-14,
78281172,2014-07-14,
78281172,2014-05-14,
951648892,2016-01-17,
951648892,2016-07-22,
1018283505,2012-12-06,1.0
1018283505,2020-12-29,
1018283505,2020-09-29,
1018283505,2020-02-29,
859307071,2016-03-29,
859307071,2016-09-29,
859307071,2017-11-28,
859307071,2016-09-29,
859307071,2016-04-19,
859307071,2016-08-29,
859307071,2016-11-29,
859307071,2016-09-29,
859307071,2016-06-19,
859307071,2017-02-28,
859307071,2016-02-29,
859307071,2016-06-29,
859307071,2016-01-29,
859307071,2016-01-19,
859307071,2016-06-19,
859307071,2017-12-28,
859307071,2017-09-28,
859307071,2016-05-29,
859307071,2016-04-29,
859307071,2016-04-19,
859307071,2016-09-29,
859307071,2016-10-29,
859307071,2016-08-29,
859307071,2016-07-29,
859307071,2016-08-29,
859307071,2017-08-28,
859307071,2017-09-13,
859307071,2016-02-29,
859307071,2016-12-19,
859307071,2016-07-29,
859307071,2017-10-13,
859307071,2016-10-29,
859307071,2017-03-13,
859307071,2016-08-29,
859307071,2017-12-13,
859307071,2017-07-28,
859307071,2018-09-06,
859307071,2018-10-24,
859307071,2018-06-24,
859307071,2018-02-24,
859307071,2019-08-05,
859307071,2019-05-05,
1048179815,2014-04-08,
1048179815,2014-07-02,
1048179815,2013-08-31,2.0
1048179815,2014-03-08,3.0
1048179815,2014-10-08,3.0
1048179815,2014-01-02,4.0
1048179815,2016-10-21,5.0
1048179815,2017-03-19,
1048179815,2013-06-03,
1048179815,2014-08-02,
1048179815,2016-12-21,
1048179815,2014-12-08,
1048179815,2014-09-02,
1048179815,2014-04-08,
1048179815,2017-09-19,
1048179815,2014-07-08,
1048179815,2019-09-24,
1048179815,2019-06-24,
1048179815,2013-07-31,
1048179815,2013-07-03,
1048179815,2020-12-13,
1048179815,2020-01-13,
1048179815,2019-01-24,
919000691,2016-09-30,
919000691,2016-06-30,
644394656,2016-06-07,
644394656,2016-02-07,
644394656,2016-12-07,
644394656,2016-08-07,
644394656,2016-08-07,
644394656,2016-02-29,
644394656,2016-03-31,
644394656,2016-02-29,
644394656,2016-06-07,
644394656,2016-08-31,
644394656,2016-05-07,
644394656,2016-07-31,
644394656,2016-06-07,
644394656,2016-03-31,
1227147497,2016-02-01,
1227147497,2016-05-01,
1227147497,2016-01-01,
1227147497,2016-08-01,
1227147497,2016-10-01,
1227147497,2016-11-01,
1227147497,2016-01-01,
1227147497,2016-06-01,
1227147497,2017-06-28,
1227147497,2017-10-28,
1227147497,2018-12-15,
651615212,2016-08-15,
651615212,2016-12-15,
651615212,2016-01-29,
651615212,2016-11-29,
651615212,2016-12-29,
651615212,2016-02-15,
651615212,2016-11-29,
651615212,2016-08-15,
878303695,2016-08-02,
878303695,2018-08-03,
406101516,2016-10-29,
406101516,2016-02-29,
406101516,2016-10-29,
406101516,2018-04-11,
406101516,2018-12-11,
406101516,2018-01-11,
406101516,2018-05-11,
1132585533,2015-03-31,
1132585533,2016-08-10,
1132585533,2016-08-29,
1132585533,2016-02-29,
1132585533,2015-08-31,
1132585533,2014-06-18,
1132585533,2016-05-10,
1132585533,2016-09-29,
1132585533,2014-12-18,
1132585533,2015-08-31,
1132585533,2016-11-10,
1132585533,2014-06-18,
1132585533,2015-04-30,
1132585533,2012-10-17,
1132585533,2016-12-29,
1132585533,2010-03-02,
1132585533,2012-07-17,
1132585533,2010-01-02,
1132585533,2012-03-17,
1132585533,2010-06-02,
1132585533,2017-02-27,
1132585533,2018-04-16,0.0
1132585533,2018-01-18,
1132585533,2018-01-18,
1132585533,2018-04-18,
1132585533,2018-08-16,0.0
1132585533,2020-06-03,
618578351,2015-03-13,
618578351,2015-10-01,
618578351,2016-02-13,
618578351,2015-09-01,
618578351,2015-02-13,
618578351,2016-06-13,
618578351,2015-04-01,
618578351,2015-05-01,
618578351,2015-11-13,
114126067,2010-10-06,1.0
114126067,2010-10-06,1.0
114126067,2010-09-06,1.0
114126067,2010-04-06,1.0
114126067,2010-11-06,
114126067,2010-05-06,
114126067,2010-04-06,
114126067,2010-10-06,
114126067,2010-10-06,
679680967,2017-02-06,
679680967,2017-06-06,
679680967,2017-10-06,
679680967,2017-05-06,
679680967,2017-06-06,
679680967,2017-10-06,
679680967,2017-11-06,
679680967,2017-02-06,
679680967,2017-02-06,
679680967,2017-09-06,
679680967,2017-12-06,
955929116,2016-04-26,
955929116,2016-07-26,
955929116,2009-06-04,
955929116,2016-12-26,
955929116,2016-07-26,
955929116,2016-11-26,
955929116,2008-06-17,
955929116,2009-07-04,
955929116,2009-04-04,
955929116,2010-05-29,
955929116,2016-11-26,
955929116,2016-01-26,
955929116,2016-10-26,
955929116,2016-02-26,
955929116,2016-08-26,
955929116,2016-05-26,
955929116,2010-12-29,
955929116,2009-04-04,
955929116,2009-10-04,
201054148,2019-11-28,
201054148,2019-04-28,
1152308541,2016-03-15,
322394797,2015-03-08,
322394797,2015-09-08,
322394797,2015-06-08,
322394797,2015-08-08,
322394797,2015-12-08,
322394797,2017-11-29,
322394797,2015-01-08,
322394797,2016-06-27,
322394797,2010-02-13,1.0
322394797,2010-04-13,1.0
322394797,2010-12-13,1.0
322394797,2010-09-18,2.0
322394797,2010-07-18,2.0
322394797,2011-08-03,3.0
322394797,2011-06-03,3.0
322394797,2011-09-24,4.0
322394797,2012-02-16,5.0
322394797,2012-07-20,6.0
322394797,2012-05-20,6.0
322394797,2012-11-20,6.0
322394797,2012-02-20,7.0
322394797,2012-02-20,7.0
322394797,2012-12-20,7.0
322394797,2013-11-27,8.0
322394797,2013-03-27,8.0
322394797,2013-06-22,9.0
322394797,2013-08-22,9.0
322394797,2013-02-25,10.0
322394797,2013-01-09,1.0
322394797,2014-12-02,1.0
322394797,2014-06-12,1.0
322394797,2015-06-08,1.0
322394797,2013-10-09,
322394797,2014-05-02,
322394797,2014-12-02,1.0
322394797,2018-07-09,
1115273959,2014-09-05,
1115273959,2014-02-05,
1115273959,2014-06-05,
1115273959,2014-02-05,
1115273959,2014-08-05,
1115273959,2012-03-06,
1115273959,2012-09-06,
1115273959,2010-12-25,
1115273959,2012-02-06,
1115273959,2010-06-25,
1115273959,2010-11-25,
1115273959,2011-04-04,
1115273959,2011-09-04,
1115273959,2017-09-07,
1115273959,2014-06-05,
1115273959,2017-05-22,
1115273959,2017-11-22,
1115273959,2017-04-22,
1115273959,2018-06-07,0.0
1115273959,2018-09-07,0.0
1115273959,2018-05-07,0.0
1115273959,2018-05-07,0.0
1115273959,2017-11-07,0.0
1115273959,2018-07-07,
1115273959,2018-02-07,0.0
1115273959,2018-01-07,0.0
1115273959,2018-12-07,0.0
1115273959,2018-01-07,0.0
1115273959,2017-09-07,0.0
828439901,,
828439901,2011-10-09,
828439901,2012-11-05,
828439901,2011-02-09,
828439901,2011-04-12,
828439901,2011-02-12,
828439901,2011-04-09,
828439901,,
786961077,2017-12-24,
786961077,2017-06-28,
786961077,2017-06-06,
786961077,2017-01-24,
786961077,2017-10-06,
786961077,2017-11-06,
786961077,2015-07-27,
786961077,2010-04-08,
786961077,2008-07-29,
786961077,2012-10-07,
786961077,2012-10-11,
786961077,2012-04-11,
786961077,2012-06-07,
786961077,2011-01-05,
786961077,2011-11-05,
786961077,2011-07-05,
786961077,2011-03-05,
786961077,2010-10-08,
786961077,2011-06-05,
786961077,2012-07-11,
786961077,2010-12-08,
786961077,2010-02-08,
786961077,2011-09-05,
786961077,2011-04-05,
786961077,2017-10-24,
786961077,2012-02-11,
786961077,2012-04-11,
786961077,2017-05-18,
786961077,2017-01-18,
786961077,2017-12-18,
786961077,2015-04-27,
786961077,2011-10-05,
786961077,2017-11-18,
786961077,2019-09-07,
786961077,2019-10-07,
786961077,2019-07-18,
966950408,2014-09-26,
966950408,2015-02-08,
966950408,2002-12-28,
966950408,2002-02-28,
966950408,2011-07-12,
966950408,2009-02-28,
966950408,2008-07-30,
966950408,2008-04-23,
966950408,2008-06-23,
966950408,2012-10-13,
966950408,2008-03-23,
966950408,1998-10-18,
966950408,2010-02-23,
966950408,2009-02-28,
966950408,2016-04-29,
966950408,2019-09-14,
856331759,2016-01-28,
856331759,2016-07-28,
856331759,2016-02-28,
856331759,2016-10-28,
856331759,2015-03-11,
856331759,2016-08-28,2.0
856331759,2016-09-28,3.0
856331759,2016-01-28,2.0
856331759,2016-03-28,3.0
856331759,2016-07-28,3.0
856331759,2016-02-28,2.0
147068138,2014-10-03,
147068138,2016-01-20,
147068138,2016-09-20,
147068138,2016-05-20,
147068138,2016-02-20,
147068138,2016-03-20,
147068138,2016-06-20,
147068138,2016-05-20,
335693175,2016-04-29,
335693175,2015-03-20,
335693175,2016-10-11,
335693175,2017-08-22,
335693175,2014-05-18,
335693175,2015-12-20,
335693175,2017-04-22,
335693175,2016-10-29,
335693175,2016-10-11,
335693175,2016-01-11,3.0
335693175,2015-03-20,
335693175,2016-09-29,
335693175,2016-07-11,
584402496,2009-06-30,
584402496,2009-02-28,
584402496,2016-08-22,
584402496,2013-10-21,
584402496,2016-11-22,
584402496,2016-07-22,
584402496,2016-01-22,
584402496,2016-12-22,
584402496,2016-02-22,
584402496,2011-12-21,
584402496,2013-03-21,
584402496,2019-12-28,
1087381924,2012-05-07,
1087381924,2017-10-19,
1087381924,2014-04-20,
1087381924,2011-10-21,
1087381924,2016-03-27,
1087381924,2012-08-07,
1087381924,2011-09-28,
1087381924,2014-08-20,
1087381924,2016-11-27,
1087381924,2014-04-20,
1087381924,2011-12-28,
1087381924,2011-11-21,
1087381924,2011-05-28,
1087381924,2011-09-28,
1087381924,2011-09-28,
1087381924,2017-11-19,
1087381924,2011-12-21,
1087381924,2011-10-28,
1087381924,2011-09-28,
1087381924,2012-11-07,
1087381924,2016-03-27,
1087381924,2011-01-21,
1087381924,2012-04-07,
1087381924,2011-07-28,
1087381924,2016-02-27,
1087381924,2016-11-27,5.0
1087381924,2019-09-22,
1087381924,2019-04-02,
1087381924,2019-09-22,
1087381924,2020-06-12,
1087381924,2020-06-12,
1087381924,2020-12-12,
39306954,2007-06-05,
39306954,2014-11-28,
39306954,2010-06-23,
39306954,2010-03-23,
39306954,2007-08-05,
39306954,2007-05-05,
39306954,2012-10-28,
39306954,2010-04-23,
39306954,2012-03-28,
39306954,2012-04-28,
620500307,2016-10-18,
620500307,2012-07-14,
620500307,2012-02-14,
620500307,2012-05-14,
620500307,2017-08-28,
620500307,2016-05-20,
620500307,2016-10-20,
620500307,2011-03-07,
620500307,2009-08-29,
620500307,2015-06-16,
620500307,2016-04-20,
620500307,2012-11-14,
620500307,2011-01-15,
620500307,2009-08-23,
620500307,2017-10-28,
620500307,2016-11-20,
620500307,2016-03-20,
620500307,2015-06-16,
620500307,2009-12-23,
620500307,2016-07-20,
620500307,2015-01-16,
620500307,2012-06-14,
620500307,2012-02-14,
620500307,2015-10-16,
620500307,2016-10-20,
620500307,2017-07-28,
620500307,2019-02-22,
620500307,2015-02-16,
40212297,2010-04-30,
40212297,1997-07-31,
40212297,2010-02-28,
40212297,2000-09-27,
40212297,1997-12-31,
40212297,2010-04-01,
40212297,2010-11-01,
40212297,2007-06-26,
40212297,2016-07-03,
40212297,2016-07-03,
40212297,2017-10-28,
40212297,2000-03-27,
40212297,2007-05-26,
40212297,1997-06-30,
40212297,2007-10-26,
40212297,2016-04-03,
40212297,1997-01-29,
40212297,1997-01-31,
40212297,1997-06-29,
40212297,2010-01-31,
40212297,1997-12-29,
40212297,2007-05-26,
40212297,2010-09-01,
40212297,2010-09-01,
40212297,1997-04-29,
40212297,2019-03-03,
615613250,2017-12-17,
615613250,2017-11-17,
615613250,2017-08-15,
79532710,2011-04-11,
79532710,2014-07-05,
79532710,2011-05-11,
79532710,2012-01-03,
79532710,2015-10-04,
79532710,2011-09-10,
79532710,2015-07-04,
79532710,2015-02-04,
79532710,2011-12-10,
79532710,2015-04-04,
79532710,2014-10-27,
79532710,2014-09-27,
79532710,2014-09-27,
79532710,2018-11-20,
79532710,2018-02-20,
79532710,2015-01-04,0.0
79532710,2015-04-04,0.0
831141326,2011-01-25,
831141326,2012-09-17,
831141326,2012-04-17,
861969081,2017-10-09,
861969081,2017-06-09,
861969081,2013-10-06,
861969081,2018-12-13,0.0
861969081,2018-06-13,0.0
861969081,2018-07-13,
861969081,2018-09-13,
861969081,2018-02-13,
807448595,2003-04-22,
807448595,2006-02-08,
807448595,2003-11-22,
807448595,2016-08-15,
807448595,2016-04-15,
807448595,2016-04-15,
807448595,2003-08-22,
807448595,2003-03-22,
807448595,2016-09-15,
807448595,2003-03-22,
807448595,2011-10-09,
807448595,2016-02-15,
807448595,2003-12-22,
440892289,2011-02-28,
440892289,2011-09-30,
440892289,2012-12-02,
440892289,2010-05-29,
440892289,2012-01-02,
440892289,2011-02-28,
440892289,2011-12-30,
440892289,2012-12-02,
440892289,2011-03-30,
465287457,2016-02-09,
465287457,2007-11-06,
465287457,2007-12-09,
465287457,2007-02-09,
465287457,2011-03-31,
465287457,2016-08-09,
465287457,2007-11-18,
465287457,2007-03-03,
465287457,2016-12-09,
465287457,2003-01-17,
465287457,2007-01-13,
465287457,2007-09-13,
465287457,2007-12-09,
465287457,2007-04-13,
465287457,2007-10-05,
465287457,2007-11-12,
465287457,2007-12-06,
465287457,2011-12-28,
465287457,2007-08-06,
465287457,2016-01-09,
465287457,2016-02-09,
465287457,2016-05-09,
465287457,2007-03-03,
465287457,2007-08-12,
465287457,2007-04-09,
465287457,2007-05-06,
465287457,2007-02-13,
465287457,2011-02-28,
316088181,2014-05-18,11.0
316088181,2003-11-21,
316088181,2001-05-13,
316088181,2003-06-28,
316088181,2002-06-29,
316088181,2003-12-28,
316088181,2008-05-09,
316088181,2001-04-13,
316088181,2001-09-08,
316088181,2001-09-12,
316088181,2001-11-13,
316088181,2001-03-08,
316088181,2008-10-09,8.0
316088181,2010-09-29,9.0
316088181,2013-01-10,10.0
316088181,2014-03-18,11.0
316088181,2014-07-18,
316088181,2003-11-28,
316088181,2002-11-29,
316088181,2014-06-18,
316088181,2014-10-18,
803399659,2016-07-20,
803399659,2013-08-08,1.0
803399659,2016-03-20,
676479940,2017-05-27,
676479940,2006-01-04,1.0
676479940,2011-08-27,2.0
676479940,2017-02-27,
676479940,2011-05-27,
676479940,2011-12-27,
676479940,2011-05-27,
676479940,2006-03-04,
676479940,2019-07-13,
676479940,2011-01-27,
676479940,2006-07-04,
676479940,2019-04-13,
676479940,2011-05-27,
837743488,2011-09-14,1.0
837743488,2012-11-09,2.0
837743488,2011-05-14,
837743488,2011-08-14,
1024794959,2015-06-25,
1024794959,2015-09-25,1.0
993295834,2016-10-14,
993295834,2016-11-14,
376483949,2006-06-30,
376483949,2011-12-07,
376483949,2008-12-04,2.0
376483949,2006-12-30,
376483949,2011-05-06,
376483949,2011-05-07,
376483949,2011-03-06,
702990878,2015-02-17,
702990878,2011-02-03,
702990878,2008-10-02,
702990878,2008-10-02,1.0
702990878,2015-02-17,
702990878,2011-06-03,2.0
775549241,2012-05-31,2.0
775549241,2011-07-27,1.0
775549241,2012-03-16,3.0
199732240,2011-03-21,
199732240,2011-01-21,1.0
199732240,2012-02-10,
199732240,2015-10-12,3.0
1059460430,2017-03-21,
1059460430,2008-08-05,
1059460430,2017-10-21,
1059460430,2008-05-05,
1059460430,2017-11-21,
1059460430,2017-12-21,
1059460430,2017-11-21,
1059460430,2017-05-21,
1059460430,2009-04-20,
1059460430,2017-11-21,
1059460430,2017-07-21,
1059460430,2017-04-21,
1059460430,2008-08-10,
1059460430,2017-02-21,
29673727,1991-02-24,2.0
29673727,1991-06-24,2.0
29673727,1999-12-26,0.0
29673727,1999-04-26,0.0
29673727,1994-12-16,0.0
29673727,1989-05-20,0.0
451175570,2017-02-23,
451175570,2017-05-23,
451175570,2017-01-23,
451175570,2017-04-23,
451175570,2017-01-23,
451175570,2017-06-23,
451175570,2017-04-23,
451175570,2017-01-23,
451175570,2017-10-23,
451175570,2018-07-04,
451175570,2018-11-04,
451175570,2018-02-04,
451175570,2018-10-04,
530649537,2012-03-18,6.0
530649537,2012-04-07,
530649537,2007-12-29,1.0
530649537,2008-05-23,2.0
530649537,2013-06-20,7.0
530649537,2013-06-20,
530649537,2008-12-05,
530649537,2008-12-05,3.0
530649537,2008-01-23,
530649537,2012-07-07,
530649537,2013-09-20,
530649537,2012-09-11,
530649537,2012-11-11,5.0
530649537,2013-03-20,7.0
530649537,2008-09-23,
530649537,2008-04-23,
118913554,2002-10-15,1.0
572538608,2011-04-18,2.0
572538608,2010-10-04,1.0
154066294,2006-07-07,
154066294,2017-10-03,
154066294,2005-08-08,
154066294,2001-08-21,
154066294,2008-03-20,
154066294,2016-01-07,
154066294,2012-05-06,
154066294,2004-09-06,
154066294,2004-11-06,
154066294,2005-07-08,
154066294,2001-06-21,
154066294,2004-06-06,
154066294,2009-04-15,
154066294,2016-07-07,
154066294,2005-08-08,
154066294,2006-10-20,
154066294,2017-02-03,
154066294,2000-02-15,
154066294,2006-10-07,
154066294,2002-08-07,
346671211,2010-01-01,1.0
346671211,2017-11-15,
346671211,2017-01-15,
346671211,2011-10-21,
346671211,2017-04-15,
346671211,2011-05-21,
346671211,2017-06-15,
346671211,2010-11-01,
346671211,2017-02-15,
346671211,2017-07-15,
346671211,2017-05-15,
346671211,2011-12-01,3.0
346671211,2017-01-29,
346671211,2017-05-29,
881547330,1998-03-28,1.0
881547330,2005-05-17,2.0
881547330,2005-11-17,2.0
881547330,1998-02-28,1.0
1220212463,2006-01-20,7.0
1220212463,2015-03-02,
1220212463,2000-04-15,4.0
1220212463,1994-12-01,3.0
1220212463,2016-02-07,
1220212463,2015-06-02,
1220212463,1991-03-05,2.0
1220212463,1991-09-05,2.0
1220212463,2016-03-07,
1220212463,2000-04-15,4.0
1220212463,2004-12-06,6.0
1220212463,2015-07-02,
1220212463,2015-01-02,
1220212463,2004-12-06,6.0
1220212463,1988-08-03,1.0
1220212463,2018-05-04,
1220212463,2018-03-04,
683960584,2004-12-21,7.0
683960584,1993-06-15,4.0
683960584,1997-03-12,6.0
683960584,1989-11-17,1.0
448795585,2010-08-11,1.0
95375757,2016-11-22,
95375757,2016-01-22,
95375757,2018-10-18,
95375757,2018-06-18,
95375757,2018-01-18,
95375757,2020-02-27,
95375757,2020-09-27,
95375757,2020-05-27,
95375757,2020-02-27,
95375757,2020-06-27,
115726514,2014-07-28,
115726514,2014-07-30,
910718749,1997-01-27,2.0
910718749,1997-10-24,1.0
910718749,1999-07-21,
910718749,1999-04-21,
182347730,1990-01-11,1.0
182347730,2002-10-26,6.0
182347730,2000-01-29,4.0
182347730,1993-04-18,3.0
182347730,1990-05-11,1.0
182347730,2001-06-29,5.0
182347730,1993-08-18,3.0
1082407313,2012-12-15,1.0
1082407313,2013-05-11,3.0
1082407313,2013-02-11,3.0
1082407313,2013-12-08,2.0
787246286,2016-02-06,
787246286,2014-01-16,
787246286,2012-11-07,1.0
787246286,2014-05-16,
787246286,2016-09-06,
787246286,2014-01-16,
787246286,2014-05-16,
787246286,2016-05-06,
787246286,2016-09-06,
787246286,2016-08-22,
787246286,2014-04-16,
787246286,2016-09-22,
787246286,2014-01-16,
787246286,2018-11-14,0.0
787246286,2018-05-14,0.0
787246286,2018-03-14,
787246286,2018-12-14,
787246286,2019-02-10,
787246286,2019-03-10,
787246286,2018-03-14,0.0
787246286,2018-05-14,0.0
787246286,2012-02-07,0.0
545113005,2004-05-30,2.0
545113005,2001-05-23,1.0
545113005,2006-11-21,4.0
545113005,2012-04-25,6.0
545113005,2015-01-10,
545113005,2015-06-10,
545113005,2008-05-03,5.0
545113005,2005-11-17,
545113005,2001-05-23,
545113005,2006-03-21,
545113005,2014-09-14,
793823151,2013-03-13,
793823151,2013-09-13,
268673627,2013-08-13,
268673627,2017-11-08,
268673627,2015-06-02,
268673627,2017-08-08,
268673627,2014-10-22,
268673627,2017-10-08,
268673627,2015-11-02,
268673627,2014-08-22,
268673627,2013-07-13,
268673627,2017-02-08,
268673627,2014-03-22,
268673627,2014-04-22,
268673627,2015-10-02,
268673627,2017-07-08,
